"count"	"date Y-m-d m:s"	"gas adc"	"LPG PPM" 
1999	"2023-08-19 10:46:29"	90	0
2000	"2023-08-19 10:46:59"	91	8
2001	"2023-08-19 10:47:29"	91	8
2002	"2023-08-19 10:47:59"	90	0
2003	"2023-08-19 10:48:28"	90	0
2004	"2023-08-19 10:48:58"	90	0
2005	"2023-08-19 10:49:28"	91	8
2006	"2023-08-19 10:49:58"	90	0
2007	"2023-08-19 10:50:28"	90	0
2008	"2023-08-19 10:50:58"	90	0
2009	"2023-08-19 10:51:28"	90	0
2010	"2023-08-19 10:51:58"	90	0
2011	"2023-08-19 10:52:28"	90	0
2012	"2023-08-19 10:52:58"	90	0
2013	"2023-08-19 10:53:28"	90	0
2014	"2023-08-19 10:53:58"	90	0
2015	"2023-08-19 10:54:28"	90	0
2016	"2023-08-19 10:54:58"	90	0
2017	"2023-08-19 10:55:28"	90	0
2018	"2023-08-19 10:55:58"	90	0
